,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
218,31.0,0.0,220915.0,6.0,11.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
219,23.0,0.0,42251.0,0.0,13.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,45.0,0.0,<=50K
220,34.0,0.0,162312.0,0.0,13.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,40.0,15.0,<=50K
221,25.0,0.0,77698.0,3.0,9.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,40.0,15.0,<=50K
222,39.0,0.0,282951.0,3.0,9.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
223,52.0,2.0,311259.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
224,63.0,4.0,65479.0,7.0,5.0,0.0,10.0,2.0,0.0,1.0,7688.0,0.0,40.0,0.0,>50K
225,41.0,0.0,277256.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
226,46.0,0.0,312088.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,15024.0,0.0,38.0,0.0,>50K
227,53.0,4.0,169719.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
228,25.0,,270276.0,7.0,5.0,3.0,,3.0,0.0,0.0,1055.0,0.0,40.0,0.0,<=50K
229,77.0,,172744.0,1.0,10.0,0.0,,2.0,0.0,1.0,0.0,0.0,35.0,0.0,<=50K
230,18.0,0.0,96869.0,9.0,8.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
231,38.0,0.0,237943.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
232,55.0,0.0,119751.0,10.0,14.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,50.0,34.0,<=50K
233,34.0,0.0,236861.0,3.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
234,80.0,1.0,201092.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,30.0,0.0,<=50K
235,34.0,0.0,147215.0,6.0,11.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,60.0,0.0,<=50K
236,52.0,0.0,152373.0,1.0,10.0,0.0,0.0,2.0,0.0,1.0,5013.0,0.0,40.0,0.0,<=50K
237,42.0,0.0,227968.0,3.0,9.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,28.0,28.0,<=50K
238,26.0,0.0,362617.0,1.0,10.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
239,31.0,0.0,103435.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
240,25.0,4.0,281412.0,3.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,<=50K
241,55.0,1.0,105239.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,2057.0,60.0,0.0,<=50K
242,19.0,0.0,230165.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,<=50K
243,62.0,1.0,177493.0,1.0,10.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,32.0,0.0,<=50K
244,22.0,3.0,104443.0,1.0,10.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
245,39.0,,110342.0,3.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
246,35.0,0.0,143385.0,3.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
247,28.0,0.0,107189.0,3.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
248,47.0,0.0,212944.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,70.0,0.0,>50K
249,44.0,5.0,138634.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
250,21.0,0.0,99970.0,1.0,10.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,<=50K
251,35.0,0.0,203717.0,6.0,11.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
252,24.0,0.0,313956.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
253,42.0,3.0,177937.0,0.0,13.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,,<=50K
254,28.0,0.0,193868.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
255,21.0,0.0,250939.0,1.0,10.0,2.0,7.0,4.0,0.0,1.0,0.0,0.0,35.0,0.0,<=50K
256,62.0,3.0,57629.0,1.0,10.0,1.0,0.0,3.0,4.0,1.0,4650.0,0.0,40.0,0.0,<=50K
257,39.0,0.0,281768.0,3.0,9.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,40.0,0.0,<=50K
258,30.0,5.0,260782.0,3.0,9.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
259,72.0,1.0,243769.0,4.0,15.0,2.0,5.0,3.0,0.0,1.0,0.0,1429.0,20.0,0.0,<=50K
260,50.0,0.0,109937.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
261,28.0,4.0,134890.0,10.0,14.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
262,29.0,0.0,100293.0,1.0,10.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
263,26.0,0.0,132179.0,0.0,13.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
264,27.0,0.0,116372.0,10.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
265,29.0,0.0,255412.0,1.0,10.0,0.0,6.0,2.0,0.0,1.0,3103.0,0.0,40.0,0.0,>50K
266,61.0,,195789.0,3.0,9.0,0.0,,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
267,29.0,0.0,342400.0,12.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
268,21.0,,65481.0,1.0,10.0,2.0,,1.0,0.0,0.0,0.0,0.0,30.0,0.0,<=50K
269,31.0,0.0,169085.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
270,25.0,0.0,177221.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,75.0,0.0,<=50K
271,58.0,0.0,65325.0,12.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
272,64.0,0.0,118944.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,>50K
273,46.0,5.0,149337.0,10.0,14.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,38.0,0.0,<=50K
274,53.0,,237868.0,3.0,9.0,0.0,,2.0,0.0,1.0,0.0,0.0,35.0,0.0,>50K
275,19.0,0.0,106183.0,3.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,35.0,0.0,<=50K
276,42.0,0.0,226388.0,3.0,9.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,52.0,0.0,<=50K
277,18.0,0.0,220754.0,2.0,7.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,<=50K
278,58.0,2.0,204021.0,0.0,13.0,0.0,1.0,2.0,0.0,1.0,15024.0,0.0,50.0,0.0,>50K
279,20.0,0.0,347391.0,1.0,10.0,2.0,12.0,3.0,4.0,1.0,0.0,0.0,60.0,0.0,<=50K
280,35.0,3.0,413930.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
281,32.0,0.0,174201.0,3.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,38.0,0.0,>50K
282,23.0,0.0,145917.0,3.0,9.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
283,31.0,0.0,241797.0,1.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
284,33.0,0.0,265168.0,0.0,13.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,55.0,0.0,<=50K
285,41.0,0.0,171234.0,1.0,10.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,48.0,0.0,<=50K
286,22.0,0.0,178452.0,3.0,9.0,2.0,7.0,1.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
287,46.0,0.0,157857.0,1.0,10.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
288,61.0,3.0,512864.0,1.0,10.0,0.0,10.0,2.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
289,30.0,0.0,296462.0,3.0,9.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
290,42.0,0.0,171615.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,55.0,0.0,>50K
291,63.0,0.0,214071.0,12.0,6.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
292,26.0,0.0,172421.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
293,42.0,0.0,195488.0,12.0,6.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
294,23.0,0.0,316841.0,1.0,10.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
295,25.0,0.0,236267.0,3.0,9.0,2.0,7.0,5.0,0.0,1.0,0.0,1590.0,40.0,0.0,<=50K
296,30.0,0.0,236543.0,7.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,32.0,36.0,>50K
297,23.0,0.0,318483.0,3.0,9.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
298,34.0,1.0,163756.0,6.0,11.0,2.0,9.0,3.0,0.0,1.0,27828.0,0.0,60.0,0.0,>50K
299,30.0,0.0,238186.0,3.0,9.0,0.0,7.0,4.0,0.0,1.0,0.0,2057.0,48.0,0.0,<=50K
300,39.0,0.0,329980.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
301,30.0,0.0,169269.0,2.0,7.0,2.0,6.0,4.0,0.0,1.0,0.0,1721.0,38.0,3.0,<=50K
302,38.0,4.0,34744.0,1.0,10.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,<=50K
303,26.0,0.0,98114.0,3.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
304,20.0,0.0,109667.0,1.0,10.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,<=50K
305,37.0,4.0,263690.0,0.0,13.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,40.0,,<=50K
306,33.0,0.0,147430.0,3.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
307,24.0,0.0,224238.0,0.0,13.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
308,42.0,2.0,212894.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,>50K
309,51.0,1.0,136708.0,3.0,9.0,0.0,3.0,2.0,1.0,1.0,3103.0,0.0,84.0,19.0,<=50K
310,56.0,4.0,38573.0,5.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
311,22.0,0.0,197200.0,1.0,10.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
312,52.0,1.0,182796.0,1.0,10.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
313,44.0,0.0,184527.0,0.0,13.0,1.0,4.0,5.0,0.0,0.0,4934.0,0.0,45.0,0.0,>50K
314,34.0,0.0,145231.0,3.0,9.0,0.0,8.0,0.0,0.0,0.0,4064.0,0.0,35.0,0.0,<=50K
315,51.0,0.0,43354.0,1.0,10.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,42.0,0.0,>50K
316,20.0,,318865.0,1.0,10.0,2.0,,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
317,19.0,0.0,355712.0,1.0,10.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
318,37.0,0.0,98776.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
319,68.0,0.0,257557.0,3.0,9.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,40.0,0.0,>50K
320,22.0,0.0,102258.0,1.0,10.0,1.0,12.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
321,56.0,2.0,170287.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
322,37.0,0.0,243409.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
323,52.0,0.0,55608.0,11.0,2.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
324,26.0,0.0,248057.0,3.0,9.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,3.0,<=50K
325,33.0,0.0,95530.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
326,45.0,4.0,54038.0,10.0,14.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,<=50K
327,18.0,0.0,161245.0,2.0,7.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,<=50K
328,43.0,1.0,388725.0,1.0,10.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,>50K
329,64.0,1.0,71807.0,13.0,16.0,0.0,5.0,2.0,0.0,1.0,15024.0,0.0,50.0,,>50K
330,18.0,0.0,228216.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
331,20.0,,303121.0,1.0,10.0,2.0,,1.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
332,57.0,0.0,78020.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
333,41.0,0.0,249254.0,3.0,9.0,1.0,8.0,5.0,0.0,0.0,3674.0,0.0,42.0,0.0,<=50K
334,34.0,0.0,87218.0,10.0,14.0,0.0,4.0,2.0,0.0,1.0,0.0,1887.0,50.0,0.0,>50K
335,19.0,0.0,304299.0,3.0,9.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
336,44.0,0.0,196234.0,7.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,55.0,24.0,<=50K
337,56.0,0.0,197875.0,12.0,6.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
338,36.0,2.0,48063.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,80.0,0.0,<=50K
339,48.0,0.0,253596.0,0.0,13.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,<=50K
340,29.0,0.0,39257.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
341,33.0,0.0,56150.0,0.0,13.0,2.0,1.0,3.0,0.0,1.0,2174.0,0.0,40.0,0.0,<=50K
342,31.0,0.0,179415.0,14.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
343,39.0,0.0,252445.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
344,66.0,0.0,275918.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,10605.0,0.0,40.0,0.0,>50K
345,27.0,0.0,106562.0,0.0,13.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,>50K
346,39.0,0.0,198654.0,3.0,9.0,1.0,4.0,5.0,4.0,0.0,99999.0,0.0,40.0,0.0,>50K
347,59.0,0.0,107318.0,8.0,4.0,0.0,1.0,2.0,0.0,1.0,5178.0,0.0,50.0,0.0,>50K
348,26.0,0.0,181896.0,3.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
349,31.0,0.0,106014.0,6.0,11.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
350,45.0,,319993.0,3.0,9.0,4.0,,5.0,0.0,0.0,0.0,0.0,40.0,20.0,<=50K
351,23.0,0.0,197997.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,<=50K
352,36.0,4.0,173542.0,3.0,9.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
353,34.0,0.0,207564.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,>50K
354,32.0,0.0,224462.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,84.0,0.0,>50K
355,37.0,0.0,123361.0,0.0,13.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,50.0,0.0,>50K
356,33.0,0.0,90409.0,0.0,13.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
357,50.0,1.0,165001.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,99999.0,0.0,80.0,0.0,>50K
358,32.0,3.0,149573.0,5.0,12.0,2.0,12.0,3.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
359,35.0,0.0,249456.0,0.0,13.0,2.0,8.0,1.0,4.0,0.0,0.0,0.0,40.0,0.0,<=50K
360,37.0,0.0,149898.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
361,44.0,0.0,292985.0,1.0,10.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
362,57.0,0.0,50223.0,1.0,10.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
363,29.0,4.0,400074.0,1.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
364,55.0,0.0,197399.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
365,43.0,2.0,209547.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,25.0,0.0,>50K
366,43.0,0.0,52433.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,70.0,0.0,<=50K
367,45.0,1.0,355978.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,>50K
368,33.0,1.0,48214.0,10.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,<=50K
369,26.0,0.0,190873.0,12.0,6.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,40.0,5.0,<=50K
370,23.0,0.0,278390.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,68.0,0.0,<=50K
371,41.0,0.0,203217.0,8.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
372,24.0,0.0,279175.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
373,47.0,1.0,194590.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,44.0,0.0,<=50K
374,34.0,1.0,198813.0,3.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
375,40.0,0.0,187294.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
376,28.0,0.0,302903.0,0.0,13.0,0.0,5.0,0.0,1.0,0.0,0.0,1485.0,40.0,0.0,<=50K
377,24.0,0.0,154835.0,3.0,9.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,40.0,10.0,<=50K
378,73.0,,73402.0,1.0,10.0,0.0,,2.0,0.0,1.0,0.0,0.0,10.0,0.0,<=50K
379,23.0,0.0,100345.0,3.0,9.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,15.0,0.0,<=50K
380,43.0,1.0,126320.0,3.0,9.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,40.0,0.0,>50K
381,26.0,0.0,142226.0,0.0,13.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
382,58.0,1.0,112076.0,13.0,16.0,6.0,4.0,0.0,0.0,0.0,0.0,1485.0,35.0,0.0,>50K
383,52.0,0.0,225339.0,3.0,9.0,4.0,8.0,5.0,4.0,0.0,0.0,0.0,35.0,0.0,<=50K
384,29.0,0.0,211208.0,2.0,7.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,99.0,0.0,>50K
385,47.0,0.0,200808.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,35.0,29.0,<=50K
386,49.0,0.0,220618.0,3.0,9.0,1.0,8.0,5.0,4.0,0.0,0.0,0.0,37.0,0.0,<=50K
387,40.0,0.0,210493.0,2.0,7.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
388,62.0,1.0,369734.0,3.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
389,49.0,0.0,27898.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,1977.0,55.0,0.0,>50K
390,50.0,0.0,138193.0,0.0,13.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,50.0,0.0,>50K
391,31.0,0.0,224234.0,3.0,9.0,2.0,10.0,1.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
392,48.0,4.0,188741.0,10.0,14.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
393,24.0,0.0,183772.0,3.0,9.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
394,41.0,,155041.0,3.0,9.0,2.0,,1.0,0.0,0.0,3418.0,0.0,40.0,0.0,<=50K
395,37.0,0.0,79586.0,3.0,9.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,60.0,0.0,<=50K
396,45.0,0.0,355781.0,0.0,13.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,45.0,8.0,>50K
397,63.0,,156158.0,3.0,9.0,0.0,,2.0,0.0,1.0,0.0,0.0,16.0,0.0,<=50K
398,36.0,0.0,116358.0,10.0,14.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,45.0,7.0,<=50K
399,45.0,0.0,59287.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
400,41.0,0.0,138868.0,0.0,13.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
401,26.0,0.0,185885.0,5.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
402,17.0,0.0,40299.0,2.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
403,27.0,0.0,500068.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,36.0,,<=50K
404,43.0,0.0,51494.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,65.0,0.0,<=50K
405,35.0,0.0,179481.0,3.0,9.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,55.0,0.0,<=50K
406,38.0,0.0,365907.0,0.0,13.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
407,26.0,0.0,284343.0,3.0,9.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
408,28.0,0.0,204862.0,1.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
409,38.0,0.0,272476.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,>50K
410,36.0,0.0,175130.0,2.0,7.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
411,33.0,0.0,118941.0,3.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,>50K
412,19.0,0.0,164339.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,1055.0,0.0,70.0,0.0,<=50K
413,22.0,,213291.0,5.0,12.0,2.0,,1.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
414,42.0,3.0,55457.0,12.0,6.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
415,50.0,0.0,280292.0,12.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
416,30.0,0.0,446894.0,3.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,30.0,0.0,<=50K
417,37.0,5.0,67083.0,1.0,10.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,40.0,1.0,<=50K
418,54.0,2.0,159219.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,99999.0,0.0,40.0,0.0,>50K
419,52.0,2.0,168539.0,0.0,13.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
420,65.0,0.0,88145.0,11.0,2.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,40.0,,<=50K
421,33.0,0.0,150309.0,3.0,9.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
422,25.0,0.0,122999.0,1.0,10.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
423,24.0,0.0,302195.0,0.0,13.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
424,26.0,0.0,210982.0,6.0,11.0,3.0,8.0,5.0,4.0,0.0,114.0,0.0,40.0,0.0,<=50K
425,39.0,0.0,177140.0,3.0,9.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
426,59.0,0.0,113838.0,3.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
427,29.0,0.0,97165.0,1.0,10.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
428,47.0,0.0,104301.0,2.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,<=50K
429,23.0,,192028.0,1.0,10.0,2.0,,1.0,0.0,0.0,0.0,0.0,35.0,0.0,<=50K
430,64.0,2.0,115931.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
431,21.0,0.0,147280.0,3.0,9.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,20.0,0.0,<=50K
432,32.0,0.0,185433.0,1.0,10.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,40.0,0.0,>50K
433,26.0,0.0,599057.0,3.0,9.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,37.0,0.0,<=50K
434,19.0,,50626.0,1.0,10.0,2.0,,1.0,4.0,0.0,0.0,0.0,20.0,0.0,<=50K
435,62.0,1.0,71467.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
436,32.0,0.0,183977.0,0.0,13.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,55.0,0.0,>50K
